rep,condition,split,seed,success,steps,error
2,nsat_full,eval_out_of_distribution,21,True,19,
2,nsat_full,eval_out_of_distribution,22,False,50,
2,nsat_full,eval_out_of_distribution,23,False,50,
2,nsat_full,eval_out_of_distribution,24,False,50,
2,nsat_full,eval_out_of_distribution,25,False,50,
2,nsat_full,eval_out_of_distribution,26,False,50,
2,nsat_full,eval_out_of_distribution,27,False,50,
2,nsat_full,eval_out_of_distribution,28,False,50,
2,nsat_full,eval_out_of_distribution,29,False,50,
2,nsat_m,eval_in_distribution,0,False,50,
2,nsat_m,eval_in_distribution,1,False,50,
2,nsat_m,eval_in_distribution,2,False,50,
2,nsat_m,eval_in_distribution,3,False,50,
2,nsat_m,eval_in_distribution,4,False,50,
2,nsat_m,eval_in_distribution,5,True,23,
2,nsat_m,eval_in_distribution,6,False,50,
2,nsat_m,eval_in_distribution,7,False,50,
2,nsat_m,eval_in_distribution,8,False,50,
2,nsat_m,eval_in_distribution,9,False,50,
2,nsat_m,eval_in_distribution,10,True,6,
2,nsat_m,eval_in_distribution,11,False,50,
2,nsat_m,eval_in_distribution,12,False,50,
2,nsat_m,eval_in_distribution,13,False,50,
2,nsat_m,eval_in_distribution,14,True,35,
2,nsat_m,eval_in_distribution,15,False,50,
2,nsat_m,eval_in_distribution,16,False,50,
2,nsat_m,eval_in_distribution,17,False,50,
2,nsat_m,eval_in_distribution,18,False,50,
2,nsat_m,eval_in_distribution,19,False,50,
2,nsat_m,eval_in_distribution,20,False,50,
2,nsat_m,eval_in_distribution,21,False,50,
2,nsat_m,eval_in_distribution,22,True,4,
2,nsat_m,eval_in_distribution,23,True,29,
2,nsat_m,eval_in_distribution,24,True,14,
2,nsat_m,eval_in_distribution,25,False,50,
2,nsat_m,eval_in_distribution,26,True,22,
2,nsat_m,eval_in_distribution,27,False,50,
2,nsat_m,eval_in_distribution,28,False,50,
2,nsat_m,eval_in_distribution,29,False,50,
2,nsat_m,eval_out_of_distribution,0,False,50,
2,nsat_m,eval_out_of_distribution,1,False,50,
2,nsat_m,eval_out_of_distribution,2,True,31,
2,nsat_m,eval_out_of_distribution,3,False,50,
2,nsat_m,eval_out_of_distribution,4,False,50,
2,nsat_m,eval_out_of_distribution,5,False,50,
2,nsat_m,eval_out_of_distribution,6,False,50,
2,nsat_m,eval_out_of_distribution,7,True,6,
2,nsat_m,eval_out_of_distribution,8,False,50,
2,nsat_m,eval_out_of_distribution,9,False,50,
2,nsat_m,eval_out_of_distribution,10,True,10,
2,nsat_m,eval_out_of_distribution,11,True,3,
2,nsat_m,eval_out_of_distribution,12,True,11,
2,nsat_m,eval_out_of_distribution,13,False,50,
2,nsat_m,eval_out_of_distribution,14,False,50,
2,nsat_m,eval_out_of_distribution,15,True,38,
2,nsat_m,eval_out_of_distribution,16,False,50,
2,nsat_m,eval_out_of_distribution,17,False,50,
2,nsat_m,eval_out_of_distribution,18,False,50,
2,nsat_m,eval_out_of_distribution,19,False,50,
2,nsat_m,eval_out_of_distribution,20,False,50,
2,nsat_m,eval_out_of_distribution,21,True,23,
2,nsat_m,eval_out_of_distribution,22,False,50,
2,nsat_m,eval_out_of_distribution,23,True,42,
2,nsat_m,eval_out_of_distribution,24,False,50,
2,nsat_m,eval_out_of_distribution,25,False,50,
2,nsat_m,eval_out_of_distribution,26,False,50,
2,nsat_m,eval_out_of_distribution,27,False,50,
2,nsat_m,eval_out_of_distribution,28,False,50,
2,nsat_m,eval_out_of_distribution,29,False,50,
2,origc_fhmid_m,eval_in_distribution,0,True,21,
2,origc_fhmid_m,eval_in_distribution,1,False,50,
2,origc_fhmid_m,eval_in_distribution,2,True,15,
2,origc_fhmid_m,eval_in_distribution,3,True,7,
2,origc_fhmid_m,eval_in_distribution,4,True,16,
2,origc_fhmid_m,eval_in_distribution,5,True,4,
2,origc_fhmid_m,eval_in_distribution,6,True,16,
2,origc_fhmid_m,eval_in_distribution,7,False,50,
2,origc_fhmid_m,eval_in_distribution,8,True,41,
2,origc_fhmid_m,eval_in_distribution,9,False,50,
2,origc_fhmid_m,eval_in_distribution,10,True,5,
2,origc_fhmid_m,eval_in_distribution,11,True,32,
2,origc_fhmid_m,eval_in_distribution,12,True,5,
2,origc_fhmid_m,eval_in_distribution,13,True,23,
2,origc_fhmid_m,eval_in_distribution,14,True,45,
2,origc_fhmid_m,eval_in_distribution,15,True,11,
2,origc_fhmid_m,eval_in_distribution,16,True,8,
2,origc_fhmid_m,eval_in_distribution,17,False,50,
2,origc_fhmid_m,eval_in_distribution,18,False,50,
2,origc_fhmid_m,eval_in_distribution,19,False,50,
2,origc_fhmid_m,eval_in_distribution,20,True,17,
2,origc_fhmid_m,eval_in_distribution,21,True,4,
2,origc_fhmid_m,eval_in_distribution,22,True,5,
2,origc_fhmid_m,eval_in_distribution,23,True,4,
2,origc_fhmid_m,eval_in_distribution,24,True,8,
2,origc_fhmid_m,eval_in_distribution,25,False,50,
2,origc_fhmid_m,eval_in_distribution,26,True,10,
2,origc_fhmid_m,eval_in_distribution,27,False,50,
2,origc_fhmid_m,eval_in_distribution,28,False,50,
2,origc_fhmid_m,eval_in_distribution,29,False,50,
2,origc_fhmid_m,eval_out_of_distribution,0,False,50,
2,origc_fhmid_m,eval_out_of_distribution,1,True,48,
2,origc_fhmid_m,eval_out_of_distribution,2,True,9,
2,origc_fhmid_m,eval_out_of_distribution,3,False,50,
2,origc_fhmid_m,eval_out_of_distribution,4,True,9,
2,origc_fhmid_m,eval_out_of_distribution,5,False,50,
2,origc_fhmid_m,eval_out_of_distribution,6,False,50,
2,origc_fhmid_m,eval_out_of_distribution,7,True,8,
2,origc_fhmid_m,eval_out_of_distribution,8,False,50,
2,origc_fhmid_m,eval_out_of_distribution,9,False,50,
2,origc_fhmid_m,eval_out_of_distribution,10,True,7,
2,origc_fhmid_m,eval_out_of_distribution,11,True,22,
2,origc_fhmid_m,eval_out_of_distribution,12,False,50,
2,origc_fhmid_m,eval_out_of_distribution,13,False,50,
2,origc_fhmid_m,eval_out_of_distribution,14,True,45,
2,origc_fhmid_m,eval_out_of_distribution,15,True,7,
2,origc_fhmid_m,eval_out_of_distribution,16,True,37,
2,origc_fhmid_m,eval_out_of_distribution,17,False,50,
2,origc_fhmid_m,eval_out_of_distribution,18,True,10,
2,origc_fhmid_m,eval_out_of_distribution,19,False,50,
2,origc_fhmid_m,eval_out_of_distribution,20,True,50,
2,origc_fhmid_m,eval_out_of_distribution,21,True,7,
2,origc_fhmid_m,eval_out_of_distribution,22,False,50,
2,origc_fhmid_m,eval_out_of_distribution,23,False,50,
2,origc_fhmid_m,eval_out_of_distribution,24,False,50,
2,origc_fhmid_m,eval_out_of_distribution,25,False,50,
2,origc_fhmid_m,eval_out_of_distribution,26,False,50,
2,origc_fhmid_m,eval_out_of_distribution,27,False,50,
2,origc_fhmid_m,eval_out_of_distribution,28,False,50,
2,origc_fhmid_m,eval_out_of_distribution,29,False,50,
2,origc_isat_m,eval_in_distribution,0,False,50,
2,origc_isat_m,eval_in_distribution,1,False,50,
2,origc_isat_m,eval_in_distribution,2,False,50,
2,origc_isat_m,eval_in_distribution,3,False,50,
2,origc_isat_m,eval_in_distribution,4,False,50,
2,origc_isat_m,eval_in_distribution,5,True,4,
2,origc_isat_m,eval_in_distribution,6,True,18,
2,origc_isat_m,eval_in_distribution,7,True,7,
2,origc_isat_m,eval_in_distribution,8,True,14,
2,origc_isat_m,eval_in_distribution,9,True,42,
2,origc_isat_m,eval_in_distribution,10,True,4,
2,origc_isat_m,eval_in_distribution,11,False,50,
2,origc_isat_m,eval_in_distribution,12,True,35,
2,origc_isat_m,eval_in_distribution,13,False,50,
2,origc_isat_m,eval_in_distribution,14,True,40,
2,origc_isat_m,eval_in_distribution,15,False,50,
2,origc_isat_m,eval_in_distribution,16,True,8,
2,origc_isat_m,eval_in_distribution,17,False,50,
2,origc_isat_m,eval_in_distribution,18,False,50,
2,origc_isat_m,eval_in_distribution,19,False,50,
2,origc_isat_m,eval_in_distribution,20,True,35,
2,origc_isat_m,eval_in_distribution,21,True,30,
2,origc_isat_m,eval_in_distribution,22,True,13,
2,origc_isat_m,eval_in_distribution,23,True,15,
2,origc_isat_m,eval_in_distribution,24,True,12,
2,origc_isat_m,eval_in_distribution,25,False,50,
2,origc_isat_m,eval_in_distribution,26,True,3,
2,origc_isat_m,eval_in_distribution,27,False,50,
2,origc_isat_m,eval_in_distribution,28,False,50,
2,origc_isat_m,eval_in_distribution,29,False,50,
2,origc_isat_m,eval_out_of_distribution,0,False,50,
2,origc_isat_m,eval_out_of_distribution,1,False,50,
2,origc_isat_m,eval_out_of_distribution,2,True,26,
2,origc_isat_m,eval_out_of_distribution,3,False,50,
2,origc_isat_m,eval_out_of_distribution,4,True,16,
2,origc_isat_m,eval_out_of_distribution,5,False,50,
2,origc_isat_m,eval_out_of_distribution,6,False,50,
2,origc_isat_m,eval_out_of_distribution,7,True,5,
2,origc_isat_m,eval_out_of_distribution,8,False,50,
2,origc_isat_m,eval_out_of_distribution,9,False,50,
2,origc_isat_m,eval_out_of_distribution,10,True,6,
2,origc_isat_m,eval_out_of_distribution,11,True,3,
2,origc_isat_m,eval_out_of_distribution,12,True,11,
2,origc_isat_m,eval_out_of_distribution,13,True,8,
2,origc_isat_m,eval_out_of_distribution,14,True,18,
2,origc_isat_m,eval_out_of_distribution,15,True,19,
2,origc_isat_m,eval_out_of_distribution,16,True,46,
2,origc_isat_m,eval_out_of_distribution,17,False,50,
2,origc_isat_m,eval_out_of_distribution,18,True,40,
2,origc_isat_m,eval_out_of_distribution,19,False,50,
2,origc_isat_m,eval_out_of_distribution,20,False,50,
2,origc_isat_m,eval_out_of_distribution,21,True,16,
2,origc_isat_m,eval_out_of_distribution,22,True,10,
2,origc_isat_m,eval_out_of_distribution,23,True,22,
2,origc_isat_m,eval_out_of_distribution,24,True,15,
2,origc_isat_m,eval_out_of_distribution,25,False,50,
2,origc_isat_m,eval_out_of_distribution,26,False,50,
2,origc_isat_m,eval_out_of_distribution,27,True,15,
2,origc_isat_m,eval_out_of_distribution,28,True,28,
2,origc_isat_m,eval_out_of_distribution,29,True,28,
2,origc_nsat_m,eval_in_distribution,0,False,50,
2,origc_nsat_m,eval_in_distribution,1,False,50,
2,origc_nsat_m,eval_in_distribution,2,True,36,
2,origc_nsat_m,eval_in_distribution,3,False,50,
2,origc_nsat_m,eval_in_distribution,4,False,50,
2,origc_nsat_m,eval_in_distribution,5,True,18,
2,origc_nsat_m,eval_in_distribution,6,False,50,
2,origc_nsat_m,eval_in_distribution,7,False,50,
2,origc_nsat_m,eval_in_distribution,8,False,50,
2,origc_nsat_m,eval_in_distribution,9,False,50,
2,origc_nsat_m,eval_in_distribution,10,True,37,
2,origc_nsat_m,eval_in_distribution,11,False,50,
2,origc_nsat_m,eval_in_distribution,12,False,50,
2,origc_nsat_m,eval_in_distribution,13,False,50,
2,origc_nsat_m,eval_in_distribution,14,True,19,
2,origc_nsat_m,eval_in_distribution,15,False,50,
2,origc_nsat_m,eval_in_distribution,16,False,50,
2,origc_nsat_m,eval_in_distribution,17,False,50,
2,origc_nsat_m,eval_in_distribution,18,False,50,
2,origc_nsat_m,eval_in_distribution,19,False,50,
2,origc_nsat_m,eval_in_distribution,20,False,50,
2,origc_nsat_m,eval_in_distribution,21,True,25,
2,origc_nsat_m,eval_in_distribution,22,True,47,
2,origc_nsat_m,eval_in_distribution,23,True,12,
2,origc_nsat_m,eval_in_distribution,24,True,8,
2,origc_nsat_m,eval_in_distribution,25,False,50,
2,origc_nsat_m,eval_in_distribution,26,True,6,
2,origc_nsat_m,eval_in_distribution,27,False,50,
2,origc_nsat_m,eval_in_distribution,28,False,50,
2,origc_nsat_m,eval_in_distribution,29,False,50,
2,origc_nsat_m,eval_out_of_distribution,0,False,50,
2,origc_nsat_m,eval_out_of_distribution,1,False,50,
2,origc_nsat_m,eval_out_of_distribution,2,False,50,
2,origc_nsat_m,eval_out_of_distribution,3,False,50,
2,origc_nsat_m,eval_out_of_distribution,4,False,50,
2,origc_nsat_m,eval_out_of_distribution,5,False,50,
2,origc_nsat_m,eval_out_of_distribution,6,False,50,
2,origc_nsat_m,eval_out_of_distribution,7,True,5,
2,origc_nsat_m,eval_out_of_distribution,8,False,50,
2,origc_nsat_m,eval_out_of_distribution,9,False,50,
2,origc_nsat_m,eval_out_of_distribution,10,True,15,
2,origc_nsat_m,eval_out_of_distribution,11,True,3,
2,origc_nsat_m,eval_out_of_distribution,12,True,12,
2,origc_nsat_m,eval_out_of_distribution,13,True,33,
2,origc_nsat_m,eval_out_of_distribution,14,False,50,
2,origc_nsat_m,eval_out_of_distribution,15,True,29,
2,origc_nsat_m,eval_out_of_distribution,16,False,50,
2,origc_nsat_m,eval_out_of_distribution,17,False,50,
2,origc_nsat_m,eval_out_of_distribution,18,False,50,
2,origc_nsat_m,eval_out_of_distribution,19,False,50,
2,origc_nsat_m,eval_out_of_distribution,20,False,50,
2,origc_nsat_m,eval_out_of_distribution,21,True,17,
2,origc_nsat_m,eval_out_of_distribution,22,False,50,
2,origc_nsat_m,eval_out_of_distribution,23,True,28,
2,origc_nsat_m,eval_out_of_distribution,24,False,50,
2,origc_nsat_m,eval_out_of_distribution,25,False,50,
2,origc_nsat_m,eval_out_of_distribution,26,False,50,
2,origc_nsat_m,eval_out_of_distribution,27,False,50,
2,origc_nsat_m,eval_out_of_distribution,28,False,50,
2,origc_nsat_m,eval_out_of_distribution,29,False,50,
2,isat_ss,eval_in_distribution,0,False,50,
2,isat_ss,eval_in_distribution,1,False,50,
2,isat_ss,eval_in_distribution,2,False,50,
2,isat_ss,eval_in_distribution,3,False,50,
2,isat_ss,eval_in_distribution,4,False,50,
2,isat_ss,eval_in_distribution,5,True,4,
2,isat_ss,eval_in_distribution,6,True,6,
2,isat_ss,eval_in_distribution,7,False,50,
2,isat_ss,eval_in_distribution,8,True,20,
2,isat_ss,eval_in_distribution,9,False,50,
2,isat_ss,eval_in_distribution,10,True,4,
2,isat_ss,eval_in_distribution,11,True,7,
2,isat_ss,eval_in_distribution,12,True,13,
2,isat_ss,eval_in_distribution,13,False,50,
2,isat_ss,eval_in_distribution,14,False,50,
2,isat_ss,eval_in_distribution,15,True,30,
2,isat_ss,eval_in_distribution,16,True,23,
2,isat_ss,eval_in_distribution,17,True,16,
2,isat_ss,eval_in_distribution,18,True,8,
2,isat_ss,eval_in_distribution,19,False,50,
2,isat_ss,eval_in_distribution,20,False,50,
2,isat_ss,eval_in_distribution,21,False,50,
2,isat_ss,eval_in_distribution,22,True,5,
2,isat_ss,eval_in_distribution,23,True,9,
2,isat_ss,eval_in_distribution,24,True,8,
2,isat_ss,eval_in_distribution,25,False,50,
2,isat_ss,eval_in_distribution,26,True,5,
2,isat_ss,eval_in_distribution,27,False,50,
2,isat_ss,eval_in_distribution,28,False,50,
2,isat_ss,eval_in_distribution,29,False,50,
2,isat_ss,eval_out_of_distribution,0,False,50,
2,isat_ss,eval_out_of_distribution,1,True,17,
2,isat_ss,eval_out_of_distribution,2,False,50,
2,isat_ss,eval_out_of_distribution,3,False,50,
2,isat_ss,eval_out_of_distribution,4,False,50,
2,isat_ss,eval_out_of_distribution,5,False,50,
2,isat_ss,eval_out_of_distribution,6,False,50,
2,isat_ss,eval_out_of_distribution,7,True,8,
2,isat_ss,eval_out_of_distribution,8,False,50,
2,isat_ss,eval_out_of_distribution,9,False,50,
2,isat_ss,eval_out_of_distribution,10,True,26,
2,isat_ss,eval_out_of_distribution,11,True,3,
2,isat_ss,eval_out_of_distribution,12,True,14,
2,isat_ss,eval_out_of_distribution,13,True,8,
2,isat_ss,eval_out_of_distribution,14,True,13,
2,isat_ss,eval_out_of_distribution,15,True,9,
2,isat_ss,eval_out_of_distribution,16,True,32,
2,isat_ss,eval_out_of_distribution,17,False,50,
2,isat_ss,eval_out_of_distribution,18,False,50,
2,isat_ss,eval_out_of_distribution,19,True,8,
2,isat_ss,eval_out_of_distribution,20,True,19,
2,isat_ss,eval_out_of_distribution,21,True,9,
2,isat_ss,eval_out_of_distribution,22,True,17,
2,isat_ss,eval_out_of_distribution,23,True,7,
2,isat_ss,eval_out_of_distribution,24,True,20,
2,isat_ss,eval_out_of_distribution,25,False,50,
2,isat_ss,eval_out_of_distribution,26,False,50,
2,isat_ss,eval_out_of_distribution,27,True,18,
2,isat_ss,eval_out_of_distribution,28,False,50,
2,isat_ss,eval_out_of_distribution,29,False,50,
2,orig_m_k15,eval_in_distribution,0,False,50,
2,orig_m_k15,eval_in_distribution,1,False,50,
2,orig_m_k15,eval_in_distribution,2,False,50,
2,orig_m_k15,eval_in_distribution,3,False,50,
2,orig_m_k15,eval_in_distribution,4,False,50,
2,orig_m_k15,eval_in_distribution,5,True,7,
2,orig_m_k15,eval_in_distribution,6,True,28,
2,orig_m_k15,eval_in_distribution,7,True,10,
2,orig_m_k15,eval_in_distribution,8,False,50,
2,orig_m_k15,eval_in_distribution,9,False,50,
2,orig_m_k15,eval_in_distribution,10,True,4,
2,orig_m_k15,eval_in_distribution,11,True,16,
2,orig_m_k15,eval_in_distribution,12,True,19,
2,orig_m_k15,eval_in_distribution,13,False,50,
2,orig_m_k15,eval_in_distribution,14,True,16,
2,orig_m_k15,eval_in_distribution,15,True,21,
2,orig_m_k15,eval_in_distribution,16,False,50,
2,orig_m_k15,eval_in_distribution,17,False,50,
2,orig_m_k15,eval_in_distribution,18,False,50,
2,orig_m_k15,eval_in_distribution,19,True,46,
2,orig_m_k15,eval_in_distribution,20,True,40,
2,orig_m_k15,eval_in_distribution,21,True,4,
2,orig_m_k15,eval_in_distribution,22,True,3,
2,orig_m_k15,eval_in_distribution,23,True,14,
2,orig_m_k15,eval_in_distribution,24,True,13,
2,orig_m_k15,eval_in_distribution,25,False,50,
2,orig_m_k15,eval_in_distribution,26,True,6,
2,orig_m_k15,eval_in_distribution,27,False,50,
2,orig_m_k15,eval_in_distribution,28,False,50,
2,orig_m_k15,eval_in_distribution,29,False,50,
2,orig_m_k15,eval_out_of_distribution,0,False,50,
2,orig_m_k15,eval_out_of_distribution,1,False,50,
2,orig_m_k15,eval_out_of_distribution,2,True,34,
2,orig_m_k15,eval_out_of_distribution,3,False,50,
2,orig_m_k15,eval_out_of_distribution,4,False,50,
2,orig_m_k15,eval_out_of_distribution,5,False,50,
2,orig_m_k15,eval_out_of_distribution,6,False,50,
2,orig_m_k15,eval_out_of_distribution,7,True,5,
2,orig_m_k15,eval_out_of_distribution,8,False,50,
2,orig_m_k15,eval_out_of_distribution,9,False,50,
2,orig_m_k15,eval_out_of_distribution,10,True,4,
2,orig_m_k15,eval_out_of_distribution,11,True,3,
2,orig_m_k15,eval_out_of_distribution,12,False,50,
2,orig_m_k15,eval_out_of_distribution,13,True,8,
2,orig_m_k15,eval_out_of_distribution,14,True,10,
2,orig_m_k15,eval_out_of_distribution,15,True,13,
2,orig_m_k15,eval_out_of_distribution,16,False,50,
2,orig_m_k15,eval_out_of_distribution,17,False,50,
2,orig_m_k15,eval_out_of_distribution,18,True,9,
2,orig_m_k15,eval_out_of_distribution,19,True,7,
2,orig_m_k15,eval_out_of_distribution,20,False,50,
2,orig_m_k15,eval_out_of_distribution,21,True,8,
2,orig_m_k15,eval_out_of_distribution,22,True,20,
2,orig_m_k15,eval_out_of_distribution,23,True,20,
2,orig_m_k15,eval_out_of_distribution,24,False,50,
2,orig_m_k15,eval_out_of_distribution,25,False,50,
2,orig_m_k15,eval_out_of_distribution,26,False,50,
2,orig_m_k15,eval_out_of_distribution,27,False,50,
2,orig_m_k15,eval_out_of_distribution,28,False,50,
2,orig_m_k15,eval_out_of_distribution,29,False,50,
2,orig_m_k3,eval_in_distribution,0,False,50,
2,orig_m_k3,eval_in_distribution,1,False,50,
2,orig_m_k3,eval_in_distribution,2,True,32,
2,orig_m_k3,eval_in_distribution,3,True,29,
2,orig_m_k3,eval_in_distribution,4,False,50,
2,orig_m_k3,eval_in_distribution,5,True,4,
2,orig_m_k3,eval_in_distribution,6,False,50,
2,orig_m_k3,eval_in_distribution,7,False,50,
2,orig_m_k3,eval_in_distribution,8,True,30,
2,orig_m_k3,eval_in_distribution,9,True,13,
2,orig_m_k3,eval_in_distribution,10,True,9,
2,orig_m_k3,eval_in_distribution,11,True,11,
2,orig_m_k3,eval_in_distribution,12,True,11,
2,orig_m_k3,eval_in_distribution,13,False,50,
2,orig_m_k3,eval_in_distribution,14,True,25,
2,orig_m_k3,eval_in_distribution,15,False,50,
2,orig_m_k3,eval_in_distribution,16,False,50,
2,orig_m_k3,eval_in_distribution,17,False,50,
2,orig_m_k3,eval_in_distribution,18,True,14,
2,orig_m_k3,eval_in_distribution,19,False,50,
2,orig_m_k3,eval_in_distribution,20,False,50,
2,orig_m_k3,eval_in_distribution,21,True,11,
2,orig_m_k3,eval_in_distribution,22,True,4,
2,orig_m_k3,eval_in_distribution,23,True,10,
2,orig_m_k3,eval_in_distribution,24,True,17,
2,orig_m_k3,eval_in_distribution,25,False,50,
2,orig_m_k3,eval_in_distribution,26,True,9,
2,orig_m_k3,eval_in_distribution,27,False,50,
2,orig_m_k3,eval_in_distribution,28,False,50,
2,orig_m_k3,eval_in_distribution,29,False,50,
2,orig_m_k3,eval_out_of_distribution,0,False,50,
2,orig_m_k3,eval_out_of_distribution,1,False,50,
2,orig_m_k3,eval_out_of_distribution,2,False,50,
2,orig_m_k3,eval_out_of_distribution,3,False,50,
2,orig_m_k3,eval_out_of_distribution,4,False,50,
2,orig_m_k3,eval_out_of_distribution,5,False,50,
2,orig_m_k3,eval_out_of_distribution,6,False,50,
2,orig_m_k3,eval_out_of_distribution,7,True,6,
2,orig_m_k3,eval_out_of_distribution,8,False,50,
2,orig_m_k3,eval_out_of_distribution,9,False,50,
2,orig_m_k3,eval_out_of_distribution,10,True,4,
2,orig_m_k3,eval_out_of_distribution,11,True,3,
2,orig_m_k3,eval_out_of_distribution,12,False,50,
2,orig_m_k3,eval_out_of_distribution,13,False,50,
2,orig_m_k3,eval_out_of_distribution,14,False,50,
2,orig_m_k3,eval_out_of_distribution,15,True,22,
2,orig_m_k3,eval_out_of_distribution,16,False,50,
2,orig_m_k3,eval_out_of_distribution,17,False,50,
2,orig_m_k3,eval_out_of_distribution,18,False,50,
2,orig_m_k3,eval_out_of_distribution,19,False,50,
2,orig_m_k3,eval_out_of_distribution,20,True,10,
2,orig_m_k3,eval_out_of_distribution,21,True,7,
2,orig_m_k3,eval_out_of_distribution,22,False,50,
2,orig_m_k3,eval_out_of_distribution,23,False,50,
2,orig_m_k3,eval_out_of_distribution,24,False,50,
2,orig_m_k3,eval_out_of_distribution,25,False,50,
2,orig_m_k3,eval_out_of_distribution,26,False,50,
2,orig_m_k3,eval_out_of_distribution,27,False,50,
2,orig_m_k3,eval_out_of_distribution,28,False,50,
2,orig_m_k3,eval_out_of_distribution,29,False,50,
2,orig_m_k6,eval_in_distribution,0,False,50,
2,orig_m_k6,eval_in_distribution,1,False,50,
2,orig_m_k6,eval_in_distribution,2,False,50,
2,orig_m_k6,eval_in_distribution,3,False,50,
2,orig_m_k6,eval_in_distribution,4,False,50,
2,orig_m_k6,eval_in_distribution,5,True,4,
2,orig_m_k6,eval_in_distribution,6,False,50,
2,orig_m_k6,eval_in_distribution,7,False,50,
2,orig_m_k6,eval_in_distribution,8,True,9,
2,orig_m_k6,eval_in_distribution,9,False,50,
2,orig_m_k6,eval_in_distribution,10,True,10,
2,orig_m_k6,eval_in_distribution,11,True,10,
2,orig_m_k6,eval_in_distribution,12,False,50,
2,orig_m_k6,eval_in_distribution,13,False,50,
2,orig_m_k6,eval_in_distribution,14,True,32,
2,orig_m_k6,eval_in_distribution,15,False,50,
2,orig_m_k6,eval_in_distribution,16,False,50,
2,orig_m_k6,eval_in_distribution,17,False,50,
2,orig_m_k6,eval_in_distribution,18,False,50,
2,orig_m_k6,eval_in_distribution,19,False,50,
2,orig_m_k6,eval_in_distribution,20,False,50,
2,orig_m_k6,eval_in_distribution,21,False,50,
2,orig_m_k6,eval_in_distribution,22,True,4,
2,orig_m_k6,eval_in_distribution,23,True,14,
2,orig_m_k6,eval_in_distribution,24,True,8,
2,orig_m_k6,eval_in_distribution,25,False,50,
2,orig_m_k6,eval_in_distribution,26,True,32,
2,orig_m_k6,eval_in_distribution,27,False,50,
2,orig_m_k6,eval_in_distribution,28,False,50,
2,orig_m_k6,eval_in_distribution,29,False,50,
2,orig_m_k6,eval_out_of_distribution,0,False,50,
2,orig_m_k6,eval_out_of_distribution,1,False,50,
2,orig_m_k6,eval_out_of_distribution,2,True,13,
2,orig_m_k6,eval_out_of_distribution,3,False,50,
2,orig_m_k6,eval_out_of_distribution,4,False,50,
2,orig_m_k6,eval_out_of_distribution,5,False,50,
2,orig_m_k6,eval_out_of_distribution,6,False,50,
2,orig_m_k6,eval_out_of_distribution,7,True,5,
2,orig_m_k6,eval_out_of_distribution,8,False,50,
2,orig_m_k6,eval_out_of_distribution,9,False,50,
2,orig_m_k6,eval_out_of_distribution,10,True,5,
2,orig_m_k6,eval_out_of_distribution,11,True,11,
2,orig_m_k6,eval_out_of_distribution,12,True,13,
2,orig_m_k6,eval_out_of_distribution,13,True,16,
2,orig_m_k6,eval_out_of_distribution,14,False,50,
2,orig_m_k6,eval_out_of_distribution,15,True,29,
2,orig_m_k6,eval_out_of_distribution,16,False,50,
2,orig_m_k6,eval_out_of_distribution,17,False,50,
2,orig_m_k6,eval_out_of_distribution,18,False,50,
2,orig_m_k6,eval_out_of_distribution,19,False,50,
2,orig_m_k6,eval_out_of_distribution,20,False,50,
2,orig_m_k6,eval_out_of_distribution,21,True,7,
2,orig_m_k6,eval_out_of_distribution,22,False,50,
2,orig_m_k6,eval_out_of_distribution,23,False,50,
2,orig_m_k6,eval_out_of_distribution,24,False,50,
2,orig_m_k6,eval_out_of_distribution,25,False,50,
2,orig_m_k6,eval_out_of_distribution,26,False,50,
2,orig_m_k6,eval_out_of_distribution,27,False,50,
2,orig_m_k6,eval_out_of_distribution,28,False,50,
2,orig_m_k6,eval_out_of_distribution,29,False,50,
2,orig_m_k9,eval_in_distribution,0,False,50,
2,orig_m_k9,eval_in_distribution,1,False,50,
2,orig_m_k9,eval_in_distribution,2,False,50,
2,orig_m_k9,eval_in_distribution,3,True,46,
2,orig_m_k9,eval_in_distribution,4,False,50,
2,orig_m_k9,eval_in_distribution,5,True,4,
2,orig_m_k9,eval_in_distribution,6,False,50,
2,orig_m_k9,eval_in_distribution,7,False,50,
2,orig_m_k9,eval_in_distribution,8,False,50,
2,orig_m_k9,eval_in_distribution,9,False,50,
2,orig_m_k9,eval_in_distribution,10,True,6,
2,orig_m_k9,eval_in_distribution,11,True,22,
2,orig_m_k9,eval_in_distribution,12,False,50,
2,orig_m_k9,eval_in_distribution,13,False,50,
2,orig_m_k9,eval_in_distribution,14,True,31,
2,orig_m_k9,eval_in_distribution,15,False,50,
2,orig_m_k9,eval_in_distribution,16,False,50,
2,orig_m_k9,eval_in_distribution,17,False,50,
2,orig_m_k9,eval_in_distribution,18,False,50,
2,orig_m_k9,eval_in_distribution,19,True,15,
2,orig_m_k9,eval_in_distribution,20,True,36,
2,orig_m_k9,eval_in_distribution,21,True,9,
2,orig_m_k9,eval_in_distribution,22,True,25,
2,orig_m_k9,eval_in_distribution,23,True,30,
2,orig_m_k9,eval_in_distribution,24,True,12,
2,orig_m_k9,eval_in_distribution,25,False,50,
2,orig_m_k9,eval_in_distribution,26,True,6,
2,orig_m_k9,eval_in_distribution,27,False,50,
2,orig_m_k9,eval_in_distribution,28,False,50,
2,orig_m_k9,eval_in_distribution,29,False,50,
2,orig_m_k9,eval_out_of_distribution,0,False,50,
2,orig_m_k9,eval_out_of_distribution,1,False,50,
